household_key,recency,frequency,monetary,avg_basket_value,total_quantity,avg_quantity,total_discount,discount_rate,unique_products,shopping_days,spend_per_day,coupon_redemptions,coupon_rate,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC,campaigns_received,campaign_types,coupon_redeemer,campaign_rate,coupon_per_campaign,unique_departments,unique_categories,unique_brands,category_diversity
2124,0,240,7859.41,32.74754166666666,1122323,4676.345833333334,975.98,0.12417980484540189,962,200,39.29705,20.0,0.08333333333333333,Age Group2,X,Level5,Homeowner,Group4,4,2,3.0,1.0,1,0.0125,6.666666666666667,14.0,133.0,2.0,0.5541666666666667
2125,0,113,4833.29,42.772477876106194,470921,4167.442477876106,916.07,0.1895334234031064,708,96,50.34677083333333,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,2.0,0,0.07079646017699115,0.0,18.0,169.0,2.0,1.4955752212389382
2126,12,127,4713.85,37.11692913385827,69145,544.4488188976378,642.82,0.13636836131824304,870,114,41.34956140350877,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,17.0,131.0,2.0,1.031496062992126
2127,4,26,1461.82,56.223846153846154,65569,2521.8846153846152,406.35,0.2779754005281088,328,23,63.557391304347824,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,16.0,174.0,2.0,6.6923076923076925
2128,15,82,1877.71,22.89890243902439,97584,1190.0487804878048,167.7,0.08931091595613805,348,62,30.285645161290322,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,13.0,82.0,2.0,1.0
2129,4,163,7164.99,43.956993865030675,377508,2316.0,1190.44,0.1661467775949443,1234,140,51.1785,0.0,0.0,Age Group2,Y,Level4,Unknown,Group1,2,1,2.0,1.0,0,0.012269938650306749,0.0,13.0,99.0,2.0,0.6073619631901841
2130,6,97,6060.39,62.47824742268042,34696,357.69072164948454,1003.54,0.16559000328361703,1121,85,71.29870588235295,15.0,0.15463917525773196,Age Group2,Z,Level5,Homeowner,Group3,1,None/Unknown,8.0,2.0,1,0.08247422680412371,1.875,19.0,181.0,2.0,1.865979381443299
2131,29,140,3982.87,28.44907142857143,1730,12.357142857142858,672.99,0.16897111881633095,779,110,36.20790909090909,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.02142857142857143,0.0,18.0,183.0,2.0,1.3071428571428572
2132,12,42,575.87,13.711190476190476,283,6.738095238095238,92.92,0.16135586156597845,187,36,15.99638888888889,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,3.0,0,0.14285714285714285,0.0,15.0,144.0,2.0,3.4285714285714284
2133,2,141,6759.92,47.94269503546099,301668,2139.4893617021276,748.84,0.11077645889300465,965,121,55.86710743801653,0.0,0.0,Age Group5,X,Level7,Unknown,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,11.0,67.0,2.0,0.475177304964539
2134,0,89,9129.83,102.58235955056179,13877,155.92134831460675,1580.03,0.17306236808352402,1449,78,117.04910256410257,1.0,0.011235955056179775,Age Group3,Y,Level4,Unknown,Group3,1,None/Unknown,7.0,3.0,1,0.07865168539325842,0.14285714285714285,15.0,168.0,2.0,1.8876404494382022
2135,34,45,779.29,17.317555555555554,4933,109.62222222222222,89.31,0.11460431931630075,216,41,19.007073170731708,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,0.2,0.0,20.0,200.0,2.0,4.444444444444445
2136,7,18,1552.43,86.24611111111112,581,32.27777777777778,166.82,0.10745734107173914,371,18,86.24611111111112,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,13.0,81.0,2.0,4.5
2137,26,186,2970.14,15.968494623655912,232943,1252.3817204301076,594.98,0.20032052361168162,657,156,19.039358974358972,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,12.0,128.0,2.0,0.6881720430107527
2138,22,66,1878.48,28.46181818181818,957,14.5,438.89,0.2336410289169967,529,62,30.29806451612903,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.045454545454545456,0.0,16.0,142.0,2.0,2.1515151515151514
2139,0,372,4695.59,12.62255376344086,97803,262.91129032258067,556.38,0.11848990222740911,863,244,19.24422131147541,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.008064516129032258,0.0,13.0,128.0,2.0,0.34408602150537637
2140,59,51,1567.89,30.74294117647059,25199,494.0980392156863,219.55,0.14002895611299263,331,47,33.359361702127664,0.0,0.0,Age Group6,X,Level2,Homeowner,Group5,2,None/Unknown,9.0,3.0,0,0.17647058823529413,0.0,17.0,157.0,2.0,3.0784313725490198
2141,2,90,5246.67,58.29633333333334,2251,25.011111111111113,708.48,0.13503422170633944,693,86,61.007790697674416,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,15.0,114.0,2.0,1.2666666666666666
2142,0,106,7631.12,71.99169811320755,33073,312.00943396226415,959.5,0.12573514765853505,1087,90,84.79022222222223,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,2.0,0,0.07547169811320754,0.0,12.0,138.0,2.0,1.3018867924528301
2143,101,9,298.65,33.18333333333333,148,16.444444444444443,84.75,0.2837769964841788,105,8,37.33125,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.5555555555555556,0.0,14.0,139.0,2.0,15.444444444444445
2144,69,49,2265.9,46.24285714285715,47316,965.6326530612245,358.96,0.15841828853877046,435,45,50.35333333333334,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,48.0,2.0,0.9795918367346939
2145,27,38,1090.6200000000001,28.700526315789478,30233,795.6052631578947,110.32,0.10115347233683591,223,32,34.081875000000004,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.02631578947368421,0.0,13.0,119.0,2.0,3.1315789473684212
2146,17,58,1692.54,29.181724137931035,616,10.620689655172415,217.55,0.1285346284282794,391,54,31.343333333333334,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.017241379310344827,0.0,9.0,95.0,2.0,1.6379310344827587
2147,1,96,5706.01,59.43760416666667,117458,1223.5208333333333,1138.64,0.19955099973536675,1075,86,66.34895348837209,9.0,0.09375,Age Group2,X,Level6,Homeowner,Group4,3,1,2.0,1.0,1,0.020833333333333332,4.5,12.0,97.0,2.0,1.0104166666666667
2148,0,124,3263.92,26.32193548387097,11961,96.45967741935483,906.76,0.2778131816956298,523,120,27.199333333333335,2.0,0.016129032258064516,Age Group5,X,Level4,Homeowner,Group4,4,2,4.0,2.0,1,0.03225806451612903,0.5,15.0,155.0,2.0,1.25
2149,9,112,3703.42,33.066250000000004,365281,3261.4375,1225.8799999999999,0.33101295559239835,260,92,40.2545652173913,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,0,0.044642857142857144,0.0,15.0,115.0,2.0,1.0267857142857142
2150,120,8,69.32,8.665,56,7.0,15.31,0.22085978072706292,36,8,8.665,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.5,0.0,13.0,79.0,2.0,9.875
2151,12,41,834.27,20.348048780487805,463,11.292682926829269,149.5,0.17919858079518622,269,38,21.954473684210527,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,5.0,24.0,2.0,0.5853658536585366
2152,84,25,156.55,6.2620000000000005,12677,507.08,30.990000000000002,0.19795592462472053,51,25,6.2620000000000005,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,91.0,2.0,3.64
2153,17,41,933.4300000000001,22.76658536585366,9640,235.1219512195122,215.91,0.231308185937885,284,36,25.928611111111113,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,31.0,2.0,0.7560975609756098
2154,2,120,2523.34,21.027833333333334,63902,532.5166666666667,783.16,0.310366419111178,506,106,23.80509433962264,0.0,0.0,Age Group4,X,Level4,Homeowner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,15.0,95.0,2.0,0.7916666666666666
2155,41,11,313.83,28.529999999999998,168,15.272727272727273,78.31,0.24953000031864386,126,11,28.529999999999998,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.2727272727272727,0.0,15.0,123.0,2.0,11.181818181818182
2156,8,108,5874.46,54.39314814814815,356102,3297.240740740741,839.36,0.14288292030246186,900,89,66.00516853932584,1.0,0.009259259259259259,Age Group4,X,Level5,Homeowner,Group5,2,None/Unknown,0.0,0.0,1,0.0,0.0,7.0,65.0,2.0,0.6018518518518519
2157,113,12,390.7,32.55833333333333,272,22.666666666666668,224.98,0.5758382390581008,157,11,35.518181818181816,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,2.0,0,0.5,0.0,17.0,145.0,2.0,12.083333333333334
2158,2,131,3194.17,24.38297709923664,402835,3075.0763358778627,593.38,0.18576969917067657,631,107,29.852056074766356,6.0,0.04580152671755725,Age Group2,Z,Level5,Probable Renter,Group3,1,None/Unknown,0.0,0.0,1,0.0,0.0,7.0,55.0,2.0,0.4198473282442748
2159,3,121,2018.95,16.685537190082645,45231,373.8099173553719,394.79,0.19554223730156764,306,91,22.186263736263736,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.008264462809917356,0.0,17.0,128.0,2.0,1.0578512396694215
2160,19,57,748.07,13.1240350877193,227,3.982456140350877,260.92,0.3487908885532103,91,57,13.1240350877193,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.017543859649122806,0.0,12.0,78.0,2.0,1.368421052631579
2161,12,40,2064.11,51.60275,166521,4163.025,203.76,0.09871566922305497,303,39,52.92589743589744,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,12.0,51.0,2.0,1.275
2162,1,180,13923.45,77.3525,708787,3937.7055555555557,1187.7,0.08530213416933304,1011,132,105.48068181818182,1.0,0.005555555555555556,Age Group4,Y,Level6,Homeowner,Group6,1,None/Unknown,1.0,1.0,1,0.005555555555555556,1.0,15.0,117.0,2.0,0.65
2163,37,14,356.09999999999997,25.435714285714283,43,3.0714285714285716,23.099999999999998,0.06486941870261162,18,14,25.435714285714283,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,3.0,0,0.5,0.0,18.0,171.0,2.0,12.214285714285714
2164,311,40,1596.48,39.912,1034,25.85,697.82,0.43709911805973145,484,37,43.14810810810811,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,5.0,11.0,2.0,0.275
2165,70,11,182.1,16.554545454545455,47,4.2727272727272725,17.83,0.09791323448654585,43,11,16.554545454545455,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.2727272727272727,0.0,12.0,123.0,2.0,11.181818181818182
2166,204,30,84.21,2.807,54,1.8,21.57,0.2561453509084432,19,21,4.01,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,7.0,28.0,2.0,0.9333333333333333
2167,20,75,1714.61,22.861466666666665,966,12.88,384.07,0.22399846029126158,448,71,24.14943661971831,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,11.0,2.0,0.14666666666666667
2168,0,197,5666.66,28.76477157360406,3124,15.857868020304569,1723.83,0.3042056520066494,953,188,30.141808510638295,5.0,0.025380710659898477,Age Group3,Y,Level5,Unknown,Group3,1,None/Unknown,8.0,3.0,1,0.04060913705583756,0.625,10.0,113.0,2.0,0.5736040609137056
2169,16,40,857.96,21.449,32925,823.125,162.77,0.18971746934589026,245,35,24.513142857142856,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,0,0.175,0.0,21.0,167.0,2.0,4.175
2170,0,266,6198.89,23.304097744360902,194303,730.4624060150376,1316.3,0.2123444681225187,1137,235,26.378255319148938,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,12.0,100.0,2.0,0.37593984962406013
2171,2,107,4031.08,37.67364485981308,30541,285.4299065420561,455.99,0.11311856872103754,771,99,40.717979797979794,1.0,0.009345794392523364,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10.0,3.0,1,0.09345794392523364,0.1,16.0,164.0,2.0,1.5327102803738317
2172,6,99,2408.11,24.324343434343437,852,8.606060606060606,242.71,0.1007885852390464,505,93,25.893655913978495,0.0,0.0,Age Group2,X,Level7,Homeowner,Group5,2,None/Unknown,7.0,2.0,0,0.0707070707070707,0.0,16.0,152.0,2.0,1.5353535353535352
2173,1,86,2177.52,25.32,11142,129.5581395348837,478.71999999999997,0.2198464308020133,511,70,31.10742857142857,0.0,0.0,Age Group2,Y,Level4,Unknown,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,15.0,137.0,2.0,1.5930232558139534
2174,31,39,644.33,16.521282051282054,454,11.64102564102564,161.23,0.25022891996337276,354,35,18.409428571428574,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.02564102564102564,0.0,11.0,110.0,2.0,2.8205128205128207
2175,40,17,610.22,35.89529411764706,194,11.411764705882353,101.81,0.16684146701189734,150,16,38.13875,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,14.0,115.0,2.0,6.764705882352941
2176,29,195,2601.56,13.341333333333333,214961,1102.3641025641025,487.72,0.18747213210535218,634,130,20.012,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,64.0,2.0,0.3282051282051282
2177,103,3,133.5,44.5,53,17.666666666666668,32.26,0.24164794007490636,43,3,44.5,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,1.0,0.0,14.0,123.0,2.0,41.0
2178,101,152,3681.13,24.21796052631579,111403,732.9144736842105,466.08,0.12661329537397484,869,133,27.677669172932333,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,5.0,31.0,2.0,0.20394736842105263
2179,0,46,1452.29,31.571521739130436,20821,452.6304347826087,255.8,0.17613562029622185,373,44,33.00659090909091,0.0,0.0,Age Group4,X,Level4,Homeowner,Group4,3,1,12.0,3.0,0,0.2608695652173913,0.0,16.0,169.0,2.0,3.6739130434782608
2180,83,44,936.39,21.28159090909091,465,10.568181818181818,186.64000000000001,0.1993186599600594,305,32,29.2621875,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.022727272727272728,0.0,13.0,120.0,2.0,2.727272727272727
2181,9,55,3074.45,55.89909090909091,1039,18.89090909090909,371.12,0.12071102148351738,665,50,61.489,0.0,0.0,Age Group5,X,Level7,Homeowner,Group4,3,1,0.0,0.0,0,0.0,0.0,10.0,88.0,2.0,1.6
2182,12,85,1530.52,18.006117647058822,730,8.588235294117647,216.86,0.1416904058751274,406,82,18.664878048780487,0.0,0.0,Age Group4,X,Level6,Homeowner,Group5,2,None/Unknown,1.0,1.0,0,0.011764705882352941,0.0,16.0,156.0,2.0,1.8352941176470587
2183,5,173,4093.12,23.65965317919075,418421,2418.6184971098264,941.95,0.2301300719255727,653,144,28.424444444444443,0.0,0.0,Age Group6,X,Level3,Homeowner,Group5,2,None/Unknown,4.0,1.0,0,0.023121387283236993,0.0,11.0,89.0,2.0,0.5144508670520231
2184,4,260,5094.8,19.595384615384617,295639,1137.073076923077,656.22,0.12880191567873125,929,197,25.86192893401015,0.0,0.0,Age Group2,Y,Level5,Unknown,Group3,1,None/Unknown,5.0,2.0,0,0.019230769230769232,0.0,15.0,143.0,2.0,0.55
2185,1,106,8550.73,80.6672641509434,224110,2114.245283018868,786.09,0.09193250166944811,1141,97,88.15185567010309,3.0,0.02830188679245283,Age Group2,Y,Level8,Homeowner,Group4,4,2,5.0,3.0,1,0.04716981132075472,0.6,17.0,170.0,2.0,1.6037735849056605
2186,9,113,5469.53,48.402920353982296,1985,17.56637168141593,749.0,0.13694046837662469,812,100,54.695299999999996,0.0,0.0,Age Group3,Y,Level3,Unknown,Group3,1,None/Unknown,12.0,3.0,0,0.10619469026548672,0.0,16.0,165.0,2.0,1.4601769911504425
2187,20,46,2667.13,57.98108695652174,1080,23.47826086956522,953.0,0.35731291688069194,382,43,62.02627906976745,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.10869565217391304,0.0,19.0,162.0,2.0,3.5217391304347827
2188,2,129,3917.34,30.366976744186047,92010,713.2558139534884,631.53,0.1612139870422276,715,125,31.338720000000002,0.0,0.0,Age Group6,Z,Level4,Homeowner,Group5,2,None/Unknown,1.0,1.0,0,0.007751937984496124,0.0,14.0,103.0,2.0,0.7984496124031008
2189,3,91,1335.47,14.675494505494505,116307,1278.098901098901,106.12,0.07946266108561031,147,79,16.904683544303797,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.054945054945054944,0.0,15.0,141.0,2.0,1.5494505494505495
2190,0,225,9520.85,42.31488888888889,1002151,4454.004444444445,2200.28,0.2311012147024688,1399,190,50.109736842105264,0.0,0.0,Age Group3,X,Level5,Homeowner,Group4,4,2,0.0,0.0,0,0.0,0.0,13.0,59.0,2.0,0.26222222222222225
2191,0,15,780.92,52.06133333333333,180,12.0,48.74,0.06241356348921785,154,15,52.06133333333333,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,3.0,0,0.5333333333333333,0.0,18.0,188.0,2.0,12.533333333333333
2192,4,29,492.03,16.96655172413793,134,4.620689655172414,27.24,0.055362477897689166,81,26,18.924230769230768,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,8.0,81.0,2.0,2.793103448275862
2193,8,117,9155.01,78.24794871794872,203617,1740.3162393162393,1035.01,0.11305394532611106,1792,93,98.44096774193548,0.0,0.0,Age Group2,X,Level5,Homeowner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,10.0,48.0,2.0,0.41025641025641024
2194,0,404,7169.78,17.746980198019802,382751,947.4034653465346,1119.19,0.15609823453439298,1052,306,23.43065359477124,0.0,0.0,Age Group5,Z,Level3,Homeowner,Group2,1,None/Unknown,10.0,2.0,0,0.024752475247524754,0.0,21.0,217.0,2.0,0.5371287128712872
2195,6,84,1180.72,14.056190476190476,32625,388.39285714285717,288.26,0.24413916932041466,350,77,15.334025974025975,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12.0,3.0,0,0.14285714285714285,0.0,15.0,162.0,2.0,1.9285714285714286
2196,2,65,1153.05,17.73923076923077,10377,159.64615384615385,450.28,0.390512120029487,271,65,17.73923076923077,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,15.0,94.0,2.0,1.4461538461538461
2197,10,48,670.43,13.967291666666666,274,5.708333333333333,143.72,0.2143698820160196,176,46,14.574565217391303,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,88.0,2.0,1.8333333333333333
2198,0,403,7205.88,17.88059553349876,324271,804.6426799007444,1114.07,0.15460568313654957,1118,263,27.398783269961978,0.0,0.0,Age Group3,Z,Level3,Unknown,Group3,1,None/Unknown,0.0,0.0,0,0.0,0.0,7.0,74.0,2.0,0.18362282878411912
2199,5,155,5639.17,36.38174193548387,415613,2681.374193548387,1046.77,0.1856248348604493,801,145,38.890827586206896,13.0,0.08387096774193549,Age Group1,Y,Level5,Unknown,Group4,3,1,4.0,2.0,1,0.025806451612903226,3.25,18.0,180.0,2.0,1.1612903225806452
2200,5,197,8673.11,44.02593908629442,498728,2531.6142131979695,2089.91,0.24096431383898045,1572,180,48.18394444444445,20.0,0.10152284263959391,Age Group4,Y,Level1,Unknown,Group2,1,None/Unknown,8.0,3.0,1,0.04060913705583756,2.5,12.0,117.0,2.0,0.5939086294416244
2201,639,2,27.509999999999998,13.754999999999999,12,6.0,7.93,0.28825881497637224,11,2,13.754999999999999,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11.0,3.0,0,5.5,0.0,19.0,158.0,2.0,79.0
2202,0,18,319.90000000000003,17.772222222222226,9224,512.4444444444445,63.0,0.1969365426695842,96,17,18.817647058823532,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,3.0,10.0,2.0,0.5555555555555556
2203,0,103,5239.09,50.86495145631068,108189,1050.378640776699,454.16,0.08668681011397017,655,83,63.121566265060245,0.0,0.0,Age Group4,X,Level5,Homeowner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,8.0,52.0,2.0,0.5048543689320388
2204,10,190,2646.05,13.926578947368421,62071,326.68947368421055,687.06,0.2596549573893161,800,148,17.87871621621622,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.02631578947368421,0.0,19.0,155.0,2.0,0.8157894736842105
2205,3,107,1978.76,18.493084112149532,32012,299.1775700934579,504.49,0.25495259657563324,484,104,19.02653846153846,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.018691588785046728,0.0,14.0,134.0,2.0,1.2523364485981308
2206,0,41,502.25,12.25,259,6.317073170731708,77.54,0.15438526630164262,150,40,12.55625,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,1.0,0,0.0975609756097561,0.0,15.0,129.0,2.0,3.1463414634146343
2207,17,372,4866.06,13.080806451612904,15428,41.473118279569896,990.39,0.2035301660891974,1355,211,23.061895734597158,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,65.0,2.0,0.17473118279569894
2208,13,193,9456.83,48.99911917098446,63959,331.3937823834197,1575.78,0.16662877518153546,1555,167,56.6277245508982,0.0,0.0,Age Group3,Y,Level5,Unknown,Group1,3,2,7.0,3.0,0,0.03626943005181347,0.0,19.0,190.0,2.0,0.9844559585492227
2209,2,232,6996.68,30.158103448275863,644475,2777.9094827586205,771.27,0.11023371084571539,1275,189,37.0194708994709,0.0,0.0,Age Group2,X,Level4,Renter,Group4,5+,3+,10.0,3.0,0,0.04310344827586207,0.0,17.0,186.0,2.0,0.8017241379310345
2210,63,34,1727.97,50.82264705882353,775,22.794117647058822,275.06,0.15918100429984317,427,32,53.9990625,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,3.0,0,0.17647058823529413,0.0,18.0,191.0,2.0,5.617647058823529
2211,4,78,2292.52,29.39128205128205,150781,1933.0897435897436,333.26,0.14536841554272154,483,64,35.820625,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,3.0,0,0.038461538461538464,0.0,12.0,101.0,2.0,1.294871794871795
2212,32,46,251.33,5.4636956521739135,196,4.260869565217392,49.230000000000004,0.1958779294155095,49,46,5.4636956521739135,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.043478260869565216,0.0,14.0,133.0,2.0,2.891304347826087
2213,19,55,3505.21,63.73109090909091,9061,164.74545454545455,531.31,0.15157722361855636,831,53,66.13603773584906,2.0,0.03636363636363636,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,3.0,14.0,2.0,0.2545454545454545
2214,0,15,450.87,30.058,182,12.133333333333333,80.55,0.17865460110453124,116,14,32.205,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.2,0.0,13.0,159.0,2.0,10.6
2215,0,132,2402.11,18.19780303030303,1047,7.931818181818182,468.23,0.19492446224361082,476,123,19.529349593495937,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,7.0,55.0,2.0,0.4166666666666667
2216,2,34,454.57,13.36970588235294,246,7.235294117647059,75.67999999999999,0.16648700970147612,123,33,13.774848484848485,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,0,0.14705882352941177,0.0,12.0,108.0,2.0,3.176470588235294
